Binomial, NCBI taxon id, Order, Family, NCBI lineage, Repeat %, Heterozygosity %
Plebejus argus,242267,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Plebejus;,0.00,-100.00
Plebejus argus,242267,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Plebejus;,0.00,-100.00
Plutella xylostella,51655,Lepidoptera,Plutellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Plutellidae; Plutella;,NOT_COLLECTED,WHOLE_ORGANISM
Plutella xylostella,51655,Lepidoptera,Plutellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Plutellidae; Plutella;,NOT_COLLECTED,WHOLE_ORGANISM
Plutella xylostella,51655,Lepidoptera,Plutellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Plutellidae; Plutella;,NOT_COLLECTED,WHOLE_ORGANISM
Plutella xylostella,51655,Lepidoptera,Plutellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Plutellidae; Plutella;,NOT_COLLECTED,WHOLE_ORGANISM
Podabrus alpinus,1553677,Coleoptera,Cantharidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Elateriformia; Elateroidea; Cantharidae; Cantharinae; Podabrus;,NOT_COLLECTED,WHOLE_ORGANISM
Podabrus alpinus,1553677,Coleoptera,Cantharidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Elateriformia; Elateroidea; Cantharidae; Cantharinae; Podabrus;,63.37,0.52
Podabrus alpinus,1553677,Coleoptera,Cantharidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Elateriformia; Elateroidea; Cantharidae; Cantharinae; Podabrus;,0.00,-100.00
Podabrus alpinus,1553677,Coleoptera,Cantharidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Elateriformia; Elateroidea; Cantharidae; Cantharinae; Podabrus;,0.00,-100.00
Polycera quadrilineata,71382,Nudibranchia,Polyceridae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Nudipleura; Nudibranchia; Doridina; Anadoridoidea; Polyceridae; Polycera;,NOT_COLLECTED,ANTERIOR_BODY
Polycera quadrilineata,71382,Nudibranchia,Polyceridae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Nudipleura; Nudibranchia; Doridina; Anadoridoidea; Polyceridae; Polycera;,NOT_COLLECTED,ANTERIOR_BODY
Polygonia c-album,929971,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Nymphalinae; Polygonia;,FEMALE,WHOLE_ORGANISM
Polygonia c-album,929971,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Nymphalinae; Polygonia;,30.76,2.33
Polygonia c-album,929971,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Nymphalinae; Polygonia;,21.14,2.07
Polygonia c-album,929971,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Nymphalinae; Polygonia;,25.73,2.23
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,MALE,WHOLE_ORGANISM
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,MALE,WHOLE_ORGANISM
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,46.59,1.71
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,53.08,1.80
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,42.10,1.63
Polyommatus icarus,265386,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Polyommatus;,49.05,1.71
Prays fraxinella,572880,Lepidoptera,Praydidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Yponomeutidae; Praydinae; Prays;,NOT_COLLECTED,WHOLE_ORGANISM
Prays fraxinella,572880,Lepidoptera,Praydidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Yponomeutidae; Praydinae; Prays;,49.30,1.27
Propylea quatuordecimpunctata,558720,Coleoptera,Coccinellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Coccinellidae; Coccinellinae; Coccinellini; Propylea;,NOT_COLLECTED,WHOLE_ORGANISM
Propylea quatuordecimpunctata,558720,Coleoptera,Coccinellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Coccinellidae; Coccinellinae; Coccinellini; Propylea;,NOT_COLLECTED,WHOLE_ORGANISM
Propylea quatuordecimpunctata,558720,Coleoptera,Coccinellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Coccinellidae; Coccinellinae; Coccinellini; Propylea;,NOT_COLLECTED,WHOLE_ORGANISM
Propylea quatuordecimpunctata,558720,Coleoptera,Coccinellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Coccinellidae; Coccinellinae; Coccinellini; Propylea;,58.18,3.67
Pseudargyrotoza conwagana,1101037,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Tortricinae; Pseudargyrotoza;,NOT_COLLECTED,WHOLE_ORGANISM
Pseudargyrotoza conwagana,1101037,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Tortricinae; Pseudargyrotoza;,44.49,1.13
Pterophorus pentadactyla,1572507,Lepidoptera,Pterophoridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Pterophoroidea; Pterophoridae; Pterophorinae; Pterophorus;,NOT_COLLECTED,WHOLE_ORGANISM
Pterophorus pentadactyla,1572507,Lepidoptera,Pterophoridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Pterophoroidea; Pterophoridae; Pterophorinae; Pterophorus;,44.48,0.36
Pterostoma palpina,987447,Lepidoptera,Notodontidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Notodontidae; Ptilodontinae; Pterostoma;,NOT_COLLECTED,WHOLE_ORGANISM
Pterostoma palpina,987447,Lepidoptera,Notodontidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Notodontidae; Ptilodontinae; Pterostoma;,37.91,1.68
Ptychoptera contaminata,1572538,Diptera,Ptychopteridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Ptychopteridae; Ptychopterinae; Ptychoptera;,NOT_COLLECTED,WHOLE_ORGANISM
Ptychoptera contaminata,1572538,Diptera,Ptychopteridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Ptychopteridae; Ptychopterinae; Ptychoptera;,0.00,-100.00
Pyrgus malvae,218760,Lepidoptera,Hesperiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Hesperioidea; Hesperiidae; Pyrginae; Pyrgus;,NOT_COLLECTED,WHOLE_ORGANISM
Pyrgus malvae,218760,Lepidoptera,Hesperiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Hesperioidea; Hesperiidae; Pyrginae; Pyrgus;,NOT_COLLECTED,WHOLE_ORGANISM
Pyrgus malvae,218760,Lepidoptera,Hesperiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Hesperioidea; Hesperiidae; Pyrginae; Pyrgus;,FEMALE,WHOLE_ORGANISM
Pyrgus malvae,218760,Lepidoptera,Hesperiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Hesperioidea; Hesperiidae; Pyrginae; Pyrgus;,NOT_COLLECTED,WHOLE_ORGANISM
Pyrochroa coccinea,295985,Coleoptera,Pyrochroidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Pyrochroidae; Pyrochroa;,NOT_COLLECTED,HEAD | THORAX
Pyrochroa coccinea,295985,Coleoptera,Pyrochroidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Pyrochroidae; Pyrochroa;,NOT_COLLECTED,ABDOMEN
Pyrochroa serraticornis,346838,Coleoptera,Pyrochroidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Pyrochroidae; Pyrochroa;,NOT_COLLECTED,HEAD | THORAX
Pyrochroa serraticornis,346838,Coleoptera,Pyrochroidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Polyphaga; Cucujiformia; Pyrochroidae; Pyrochroa;,NOT_COLLECTED,THORAX
Radix auricularia,52793,Hygrophila,Lymnaeidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Panpulmonata; Hygrophila; Lymnaeoidea; Lymnaeidae; Radix;,NOT_COLLECTED,WHOLE_ORGANISM
Radix auricularia,52793,Hygrophila,Lymnaeidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Panpulmonata; Hygrophila; Lymnaeoidea; Lymnaeidae; Radix;,69.19,1.14
Rattus norvegicus,10116,Rodentia,Muridae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus;,MALE,KIDNEY
Rattus norvegicus,10116,Rodentia,Muridae,Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus;,25.22,0.45
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,NOT_COLLECTED,WHOLE_ORGANISM
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,50.14,1.02
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,0.00,-100.00
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,0.00,-100.00
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,35.56,0.71
Recurvaria leucatella,1594339,Lepidoptera,Gelechiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Gelechiidae; Gelechiinae; Recurvaria;,45.17,0.77
Rhagio scolopaceus,2484562,Diptera,Rhagionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Rhagionidae; Rhagio;,NOT_COLLECTED,HEAD | THORAX
Rhagio scolopaceus,2484562,Diptera,Rhagionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Rhagionidae; Rhagio;,NOT_COLLECTED,ABDOMEN
Rhagio scolopaceus,2484562,Diptera,Rhagionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Rhagionidae; Rhagio;,0.00,-100.00
Rhagio scolopaceus,2484562,Diptera,Rhagionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Rhagionidae; Rhagio;,0.00,-100.00
Rhingia campestris,226161,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Eristalinae; Rhingiini; Rhingia;,NOT_COLLECTED,HEAD | THORAX
Rhingia campestris,226161,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Eristalinae; Rhingiini; Rhingia;,NOT_COLLECTED,ABDOMEN
Rhingia campestris,226161,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Eristalinae; Rhingiini; Rhingia;,38.78,2.19
Rhingia campestris,226161,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Eristalinae; Rhingiini; Rhingia;,46.21,2.54
Rhodella violacea,2801,Glaucosphaerales,Glaucosphaeraceae,Eukaryota; Rhodophyta; Rhodellophyceae; Rhodellales; Rhodellaceae; Rhodella;,NOT_COLLECTED,CLONAL_CULTURE_NON-AXENIC
Rhodella violacea,2801,Glaucosphaerales,Glaucosphaeraceae,Eukaryota; Rhodophyta; Rhodellophyceae; Rhodellales; Rhodellaceae; Rhodella;,NOT_COLLECTED,CLONAL_CULTURE_NON-AXENIC
Rhopalus parumpunctatus,1511248,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,NOT_COLLECTED,WHOLE_ORGANISM
Rhopalus parumpunctatus,1511248,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,0.00,-100.00
Rhopalus subrufus,1511249,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,NOT_COLLECTED,WHOLE_ORGANISM
Rhopalus subrufus,1511249,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,NOT_COLLECTED,WHOLE_ORGANISM
Rhopalus subrufus,1511249,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,57.38,1.14
Rhopalus subrufus,1511249,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Rhopalus;,65.61,1.25
Rhyacophila dorsalis,1178152,Trichoptera,Rhyacophilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Rhyacophiloidea; Rhyacophilidae; Rhyacophila;,NOT_COLLECTED,HEAD
Rhyacophila dorsalis,1178152,Trichoptera,Rhyacophilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Integripalpia; Rhyacophiloidea; Rhyacophilidae; Rhyacophila;,NOT_COLLECTED,THORAX
Rivula sericealis,753224,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Rivula;,NOT_COLLECTED,WHOLE_ORGANISM
Rivula sericealis,753224,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Rivula;,NOT_COLLECTED,WHOLE_ORGANISM
Sacculina carcini,51650,Kentrogonida,Sacculinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Hexanauplia; Cirripedia; Rhizocephala; Kentrogonida; Sacculinidae; Sacculina;,FEMALE,GONAD
Sacculina carcini,51650,Kentrogonida,Sacculinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Hexanauplia; Cirripedia; Rhizocephala; Kentrogonida; Sacculinidae; Sacculina;,FEMALE,GONAD
Sacculina carcini,51650,Kentrogonida,Sacculinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Hexanauplia; Cirripedia; Rhizocephala; Kentrogonida; Sacculinidae; Sacculina;,FEMALE,GONAD
Sacculina carcini,51650,Kentrogonida,Sacculinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Hexanauplia; Cirripedia; Rhizocephala; Kentrogonida; Sacculinidae; Sacculina;,FEMALE,GONAD
Satyrium walbum,876055,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Theclinae; Satyrium;,NOT_COLLECTED,WHOLE_ORGANISM
Satyrium walbum,876055,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Theclinae; Satyrium;,59.64,1.26
Satyrium walbum,876055,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Theclinae; Satyrium;,46.21,0.99
Satyrium walbum,876055,Lepidoptera,Lycaenidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Theclinae; Satyrium;,56.89,1.17
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,FEMALE,HEAD | THORAX
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,FEMALE,ABDOMEN
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,MALE,HEAD
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,MALE,THORAX
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,MALE,ABDOMEN
Scaeva pyrastri,219539,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Scaeva;,19.21,2.29
Schrankia costaestrigalis,411963,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Schrankia;,NOT_COLLECTED,WHOLE_ORGANISM
Schrankia costaestrigalis,411963,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Schrankia;,NOT_COLLECTED,WHOLE_ORGANISM
Schrankia costaestrigalis,411963,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Schrankia;,38.32,0.88
Schrankia costaestrigalis,411963,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Hypeninae; Schrankia;,43.19,1.02
